"Date (UTC)","CorrelationId","Service","Category","Activity","Result","ResultReason","User Agent","ActorType","ActorDisplayName","ActorObjectId","ActorUserPrincipalName","IPAddress","ActorHomeTenantId","ActorHomeTenantName","ActorServicePrincipalId","ActorServicePrincipalName","Target1Type","Target1DisplayName","Target1ObjectId","Target1UserPrincipalName","Target1ModifiedProperty1Name","Target1ModifiedProperty1OldValue","Target1ModifiedProperty1NewValue","Target1ModifiedProperty2Name","Target1ModifiedProperty2OldValue","Target1ModifiedProperty2NewValue","Target1ModifiedProperty3Name","Target1ModifiedProperty3OldValue","Target1ModifiedProperty3NewValue","Target1ModifiedProperty4Name","Target1ModifiedProperty4OldValue","Target1ModifiedProperty4NewValue","Target1ModifiedProperty5Name","Target1ModifiedProperty5OldValue","Target1ModifiedProperty5NewValue","Target2Type","Target2DisplayName","Target2ObjectId","Target2UserPrincipalName","Target2ModifiedProperty1Name","Target2ModifiedProperty1OldValue","Target2ModifiedProperty1NewValue","Target2ModifiedProperty2Name","Target2ModifiedProperty2OldValue","Target2ModifiedProperty2NewValue","Target2ModifiedProperty3Name","Target2ModifiedProperty3OldValue","Target2ModifiedProperty3NewValue","Target2ModifiedProperty4Name","Target2ModifiedProperty4OldValue","Target2ModifiedProperty4NewValue","Target2ModifiedProperty5Name","Target2ModifiedProperty5OldValue","Target2ModifiedProperty5NewValue","Target3Type","Target3DisplayName","Target3ObjectId","Target3UserPrincipalName","Target3ModifiedProperty1Name","Target3ModifiedProperty1OldValue","Target3ModifiedProperty1NewValue","Target3ModifiedProperty2Name","Target3ModifiedProperty2OldValue","Target3ModifiedProperty2NewValue","Target3ModifiedProperty3Name","Target3ModifiedProperty3OldValue","Target3ModifiedProperty3NewValue","Target3ModifiedProperty4Name","Target3ModifiedProperty4OldValue","Target3ModifiedProperty4NewValue","Target3ModifiedProperty5Name","Target3ModifiedProperty5OldValue","Target3ModifiedProperty5NewValue","AdditionalDetail1Key","AdditionalDetail1Value","AdditionalDetail2Key","AdditionalDetail2Value","AdditionalDetail3Key","AdditionalDetail3Value","AdditionalDetail4Key","AdditionalDetail4Value","AdditionalDetail5Key","AdditionalDetail5Value","AdditionalDetail6Key","AdditionalDetail6Value"
"2026-09-21T07:20:39.127748Z","413594c4-7a00-42c6-ad28-d553a61508e2","Account Provisioning","ProvisioningManagement","Execution","Success","Finished synchronizing all pending changes for application: ad.jeremyfontenot.online.","","Application","Azure AD Cloud Sync","","","","","","","","ServicePrincipal","ad.jeremyfontenot.online","58531f6b-3016-4d86-920a-58ac6bc26f30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Details","Job ID: AD2AADPasswordHash.c5c3563013b64e04b40365f725a22494.62194e33-bfb8-46e1-a895-4b4b5416f1fd","ErrorCode","","EventName","ProvisioningJobCompletedSync","JoiningProperty","","SourceAnchor","","TargetAnchor",""
"2026-09-21T07:20:36.114851Z","413594c4-7a00-42c6-ad28-d553a61508e2","Account Provisioning","ProvisioningManagement","Execution","Success","Started new iteration to synchronize changes for application ad.jeremyfontenot.online","","Application","Azure AD Cloud Sync","","","","","","","","ServicePrincipal","ad.jeremyfontenot.online","58531f6b-3016-4d86-920a-58ac6bc26f30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Details","Job ID: AD2AADPasswordHash.c5c3563013b64e04b40365f725a22494.62194e33-bfb8-46e1-a895-4b4b5416f1fd","ErrorCode","","EventName","ProvisioningJobStartedIncrementalSync","JoiningProperty","","SourceAnchor","","TargetAnchor",""
"2026-09-21T07:20:32.141041Z","7b75672b-8b88-418b-bd7a-a1f03454121f","Account Provisioning","ProvisioningManagement","Import","Success","Retrieved TenantDetail '1x76s5767' from Microsoft Entra ID","","Application","Azure AD Cloud Sync","","","","","","","","ServicePrincipal","","00000000-0000-0000-0000-000000000000","","objectId","","""c5c35630-13b6-4e04-b403-65f725a22494""","dirSyncEnabled","","""True""","countryLetterCode","","""US""","displayName","","""1x76s5767""","technicalNotificationMails","","""Jeremy.Fontenot@us.logicalis.com""","Other","1x76s5767","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Details","","ErrorCode","","EventName","EntryImport","JoiningProperty","1x76s5767","SourceAnchor","c5c35630-13b6-4e04-b403-65f725a22494","TargetAnchor",""
"2026-09-21T07:19:01.819725Z","57b7c435-5a44-4b1b-951b-c7cb6ddbf39c","Account Provisioning","ProvisioningManagement","Execution","Success","Started new iteration to synchronize changes for application ad.jeremyfontenot.online","","Application","Azure AD Cloud Sync","","","","","","","","ServicePrincipal","ad.jeremyfontenot.online","58531f6b-3016-4d86-920a-58ac6bc26f30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Details","Job ID: AD2AADProvisioning.c5c3563013b64e04b40365f725a22494.62194e33-bfb8-46e1-a895-4b4b5416f1fd","ErrorCode","","EventName","ProvisioningJobStartedIncrementalSync","JoiningProperty","","SourceAnchor","","TargetAnchor",""
"2026-09-21T07:18:59.122113Z","7d569075-17d3-4d85-8404-e59bca850118","Account Provisioning","ProvisioningManagement","Import","Success","Retrieved TenantDetail '1x76s5767' from Microsoft Entra ID","","Application","Azure AD Cloud Sync","","","","","","","","ServicePrincipal","","00000000-0000-0000-0000-000000000000","","objectId","","""c5c35630-13b6-4e04-b403-65f725a22494""","dirSyncEnabled","","""True""","countryLetterCode","","""US""","displayName","","""1x76s5767""","technicalNotificationMails","","""Jeremy.Fontenot@us.logicalis.com""","Other","1x76s5767","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Details","","ErrorCode","","EventName","EntryImport","JoiningProperty","1x76s5767","SourceAnchor","c5c35630-13b6-4e04-b403-65f725a22494","TargetAnchor",""
"2026-09-21T07:16:17.151666Z","b074da69-e658-474f-8f05-089069880452","Account Provisioning","ProvisioningManagement","Execution","Success","Finished synchronizing all pending changes for application: ad.jeremyfontenot.online.","","Application","Azure AD Cloud Sync","","","","","","","","ServicePrincipal","ad.jeremyfontenot.online","58531f6b-3016-4d86-920a-58ac6bc26f30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Details","Job ID: AD2AADPasswordHash.c5c3563013b64e04b40365f725a22494.62194e33-bfb8-46e1-a895-4b4b5416f1fd","ErrorCode","","EventName","ProvisioningJobCompletedSync","JoiningProperty","","SourceAnchor","","TargetAnchor",""
"2026-09-21T07:16:13.657543Z","b074da69-e658-474f-8f05-089069880452","Account Provisioning","ProvisioningManagement","Execution","Success","Started new iteration to synchronize changes for application ad.jeremyfontenot.online","","Application","Azure AD Cloud Sync","","","","","","","","ServicePrincipal","ad.jeremyfontenot.online","58531f6b-3016-4d86-920a-58ac6bc26f30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Details","Job ID: AD2AADPasswordHash.c5c3563013b64e04b40365f725a22494.62194e33-bfb8-46e1-a895-4b4b5416f1fd","ErrorCode","","EventName","ProvisioningJobStartedIncrementalSync","JoiningProperty","","SourceAnchor","","TargetAnchor",""
"2026-09-21T07:16:08.656109Z","7d3f877a-66b8-41b8-96d8-ef5887f775ff","Account Provisioning","ProvisioningManagement","Import","Success","Retrieved TenantDetail '1x76s5767' from Microsoft Entra ID","","Application","Azure AD Cloud Sync","","","","","","","","ServicePrincipal","","00000000-0000-0000-0000-000000000000","","objectId","","""c5c35630-13b6-4e04-b403-65f725a22494""","dirSyncEnabled","","""True""","countryLetterCode","","""US""","displayName","","""1x76s5767""","technicalNotificationMails","","""Jeremy.Fontenot@us.logicalis.com""","Other","1x76s5767","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Details","","ErrorCode","","EventName","EntryImport","JoiningProperty","1x76s5767","SourceAnchor","c5c35630-13b6-4e04-b403-65f725a22494","TargetAnchor",""
"2026-09-21T07:15:38.967973Z","908b1180-6ef5-4eb2-8595-e2df97dd0c16","Account Provisioning","ProvisioningManagement","Execution","Success","Finished synchronizing all pending changes for application: ad.jeremyfontenot.online.","","Application","Azure AD Cloud Sync","","","","","","","","ServicePrincipal","ad.jeremyfontenot.online","58531f6b-3016-4d86-920a-58ac6bc26f30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Details","Job ID: AD2AADPasswordHash.c5c3563013b64e04b40365f725a22494.62194e33-bfb8-46e1-a895-4b4b5416f1fd","ErrorCode","","EventName","ProvisioningJobCompletedSync","JoiningProperty","","SourceAnchor","","TargetAnchor",""
"2026-09-21T07:15:35.462665Z","908b1180-6ef5-4eb2-8595-e2df97dd0c16","Account Provisioning","ProvisioningManagement","Execution","Success","Started new iteration to synchronize changes for application ad.jeremyfontenot.online","","Application","Azure AD Cloud Sync","","","","","","","","ServicePrincipal","ad.jeremyfontenot.online","58531f6b-3016-4d86-920a-58ac6bc26f30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Details","Job ID: AD2AADPasswordHash.c5c3563013b64e04b40365f725a22494.62194e33-bfb8-46e1-a895-4b4b5416f1fd","ErrorCode","","EventName","ProvisioningJobStartedIncrementalSync","JoiningProperty","","SourceAnchor","","TargetAnchor",""
"2026-09-21T07:15:31.279415Z","510e9bc2-ee48-4013-896d-75c83d1ea4da","Account Provisioning","ProvisioningManagement","Import","Success","Retrieved TenantDetail '1x76s5767' from Microsoft Entra ID","","Application","Azure AD Cloud Sync","","","","","","","","ServicePrincipal","","00000000-0000-0000-0000-000000000000","","objectId","","""c5c35630-13b6-4e04-b403-65f725a22494""","dirSyncEnabled","","""True""","countryLetterCode","","""US""","displayName","","""1x76s5767""","technicalNotificationMails","","""Jeremy.Fontenot@us.logicalis.com""","Other","1x76s5767","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Details","","ErrorCode","","EventName","EntryImport","JoiningProperty","1x76s5767","SourceAnchor","c5c35630-13b6-4e04-b403-65f725a22494","TargetAnchor",""
"2026-09-21T07:10:37.903151Z","065597c3-5a3c-48b9-a06a-f410b78cba5f","Account Provisioning","ProvisioningManagement","Execution","Success","Finished synchronizing all pending changes for application: ad.jeremyfontenot.online.","","Application","Azure AD Cloud Sync","","","","","","","","ServicePrincipal","ad.jeremyfontenot.online","58531f6b-3016-4d86-920a-58ac6bc26f30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Details","Job ID: AD2AADPasswordHash.c5c3563013b64e04b40365f725a22494.62194e33-bfb8-46e1-a895-4b4b5416f1fd","ErrorCode","","EventName","ProvisioningJobCompletedSync","JoiningProperty","","SourceAnchor","","TargetAnchor",""
"2026-09-21T07:10:34.773669Z","065597c3-5a3c-48b9-a06a-f410b78cba5f","Account Provisioning","ProvisioningManagement","Execution","Success","Started new iteration to synchronize changes for application ad.jeremyfontenot.online","","Application","Azure AD Cloud Sync","","","","","","","","ServicePrincipal","ad.jeremyfontenot.online","58531f6b-3016-4d86-920a-58ac6bc26f30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Details","Job ID: AD2AADPasswordHash.c5c3563013b64e04b40365f725a22494.62194e33-bfb8-46e1-a895-4b4b5416f1fd","ErrorCode","","EventName","ProvisioningJobStartedIncrementalSync","JoiningProperty","","SourceAnchor","","TargetAnchor",""
"2026-09-21T07:06:43.096119Z","1b43f53b-1a96-4ad0-b01f-24b1a9a1ad45","Account Provisioning","ProvisioningManagement","Execution","Success","Finished synchronizing all pending changes for application: ad.jeremyfontenot.online.","","Application","Azure AD Cloud Sync","","","","","","","","ServicePrincipal","ad.jeremyfontenot.online","58531f6b-3016-4d86-920a-58ac6bc26f30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Details","Job ID: AD2AADPasswordHash.c5c3563013b64e04b40365f725a22494.62194e33-bfb8-46e1-a895-4b4b5416f1fd","ErrorCode","","EventName","ProvisioningJobCompletedSync","JoiningProperty","","SourceAnchor","","TargetAnchor",""
"2026-09-21T07:06:40.101368Z","1b43f53b-1a96-4ad0-b01f-24b1a9a1ad45","Account Provisioning","ProvisioningManagement","Execution","Success","Started new iteration to synchronize changes for application ad.jeremyfontenot.online","","Application","Azure AD Cloud Sync","","","","","","","","ServicePrincipal","ad.jeremyfontenot.online","58531f6b-3016-4d86-920a-58ac6bc26f30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Details","Job ID: AD2AADPasswordHash.c5c3563013b64e04b40365f725a22494.62194e33-bfb8-46e1-a895-4b4b5416f1fd","ErrorCode","","EventName","ProvisioningJobStartedIncrementalSync","JoiningProperty","","SourceAnchor","","TargetAnchor",""
"2026-09-21T07:06:33.396532Z","0236b307-97dc-4346-91fc-cb4062818990","Account Provisioning","ProvisioningManagement","Import","Success","Retrieved TenantDetail '1x76s5767' from Microsoft Entra ID","","Application","Azure AD Cloud Sync","","","","","","","","ServicePrincipal","","00000000-0000-0000-0000-000000000000","","objectId","","""c5c35630-13b6-4e04-b403-65f725a22494""","dirSyncEnabled","","""True""","countryLetterCode","","""US""","displayName","","""1x76s5767""","technicalNotificationMails","","""Jeremy.Fontenot@us.logicalis.com""","Other","1x76s5767","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Details","","ErrorCode","","EventName","EntryImport","JoiningProperty","1x76s5767","SourceAnchor","c5c35630-13b6-4e04-b403-65f725a22494","TargetAnchor",""
"2026-09-21T07:05:36.130609Z","513731dd-177e-40de-b27b-825b1f15dc6e","Account Provisioning","ProvisioningManagement","Execution","Success","Finished synchronizing all pending changes for application: ad.jeremyfontenot.online.","","Application","Azure AD Cloud Sync","","","","","","","","ServicePrincipal","ad.jeremyfontenot.online","58531f6b-3016-4d86-920a-58ac6bc26f30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Details","Job ID: AD2AADPasswordHash.c5c3563013b64e04b40365f725a22494.62194e33-bfb8-46e1-a895-4b4b5416f1fd","ErrorCode","","EventName","ProvisioningJobCompletedSync","JoiningProperty","","SourceAnchor","","TargetAnchor",""
"2026-09-21T07:05:33.532832Z","513731dd-177e-40de-b27b-825b1f15dc6e","Account Provisioning","ProvisioningManagement","Execution","Success","Started new iteration to synchronize changes for application ad.jeremyfontenot.online","","Application","Azure AD Cloud Sync","","","","","","","","ServicePrincipal","ad.jeremyfontenot.online","58531f6b-3016-4d86-920a-58ac6bc26f30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Details","Job ID: AD2AADPasswordHash.c5c3563013b64e04b40365f725a22494.62194e33-bfb8-46e1-a895-4b4b5416f1fd","ErrorCode","","EventName","ProvisioningJobStartedIncrementalSync","JoiningProperty","","SourceAnchor","","TargetAnchor",""
"2026-09-21T07:05:29.916286Z","1c72d122-915b-43dd-b57c-22ad78bcb12d","Account Provisioning","ProvisioningManagement","Import","Success","Retrieved TenantDetail '1x76s5767' from Microsoft Entra ID","","Application","Azure AD Cloud Sync","","","","","","","","ServicePrincipal","","00000000-0000-0000-0000-000000000000","","objectId","","""c5c35630-13b6-4e04-b403-65f725a22494""","dirSyncEnabled","","""True""","countryLetterCode","","""US""","displayName","","""1x76s5767""","technicalNotificationMails","","""Jeremy.Fontenot@us.logicalis.com""","Other","1x76s5767","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Details","","ErrorCode","","EventName","EntryImport","JoiningProperty","1x76s5767","SourceAnchor","c5c35630-13b6-4e04-b403-65f725a22494","TargetAnchor",""
"2026-09-21T07:02:13.427104Z","f666e338-6297-446e-b190-c1a12d2cf9db","Account Provisioning","ProvisioningManagement","Execution","Success","Started new iteration to synchronize changes for application ad.jeremyfontenot.online","","Application","Azure AD Cloud Sync","","","","","","","","ServicePrincipal","ad.jeremyfontenot.online","58531f6b-3016-4d86-920a-58ac6bc26f30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Details","Job ID: AD2AADProvisioning.c5c3563013b64e04b40365f725a22494.62194e33-bfb8-46e1-a895-4b4b5416f1fd","ErrorCode","","EventName","ProvisioningJobStartedIncrementalSync","JoiningProperty","","SourceAnchor","","TargetAnchor",""
"2026-09-21T07:00:37.71134Z","9ad81153-ef6f-4e44-811b-b44c1b3f9a3f","Account Provisioning","ProvisioningManagement","Execution","Success","Finished synchronizing all pending changes for application: ad.jeremyfontenot.online.","","Application","Azure AD Cloud Sync","","","","","","","","ServicePrincipal","ad.jeremyfontenot.online","58531f6b-3016-4d86-920a-58ac6bc26f30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Details","Job ID: AD2AADPasswordHash.c5c3563013b64e04b40365f725a22494.62194e33-bfb8-46e1-a895-4b4b5416f1fd","ErrorCode","","EventName","ProvisioningJobCompletedSync","JoiningProperty","","SourceAnchor","","TargetAnchor",""
"2026-09-21T07:00:33.422337Z","9ad81153-ef6f-4e44-811b-b44c1b3f9a3f","Account Provisioning","ProvisioningManagement","Execution","Success","Started new iteration to synchronize changes for application ad.jeremyfontenot.online","","Application","Azure AD Cloud Sync","","","","","","","","ServicePrincipal","ad.jeremyfontenot.online","58531f6b-3016-4d86-920a-58ac6bc26f30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Details","Job ID: AD2AADPasswordHash.c5c3563013b64e04b40365f725a22494.62194e33-bfb8-46e1-a895-4b4b5416f1fd","ErrorCode","","EventName","ProvisioningJobStartedIncrementalSync","JoiningProperty","","SourceAnchor","","TargetAnchor",""
"2026-09-21T07:00:29.29197Z","09d28cd3-3c4a-4b0c-87e2-75ebe2aacc17","Account Provisioning","ProvisioningManagement","Import","Success","Retrieved TenantDetail '1x76s5767' from Microsoft Entra ID","","Application","Azure AD Cloud Sync","","","","","","","","ServicePrincipal","","00000000-0000-0000-0000-000000000000","","objectId","","""c5c35630-13b6-4e04-b403-65f725a22494""","dirSyncEnabled","","""True""","countryLetterCode","","""US""","displayName","","""1x76s5767""","technicalNotificationMails","","""Jeremy.Fontenot@us.logicalis.com""","Other","1x76s5767","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Details","","ErrorCode","","EventName","EntryImport","JoiningProperty","1x76s5767","SourceAnchor","c5c35630-13b6-4e04-b403-65f725a22494","TargetAnchor",""
