page,link_text,target,resolution_status,target_exists,target_type,problem,recommended_fix
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-de730e10-7ddb6eba.html,Microsoft.Graph.Groups/,Microsoft.Graph.Groups/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-de730e10-7ddb6eba.html,Microsoft.Graph.Identity.DirectoryManagement/,Microsoft.Graph.Identity.DirectoryManagement/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-de730e10-7ddb6eba.html,Microsoft.Graph.Identity.Governance/,Microsoft.Graph.Identity.Governance/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-de730e10-7ddb6eba.html,Microsoft.Graph.Identity.Partner/,Microsoft.Graph.Identity.Partner/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-de730e10-7ddb6eba.html,Microsoft.Graph.Identity.SignIns/,Microsoft.Graph.Identity.SignIns/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-de730e10-7ddb6eba.html,Microsoft.Graph.Mail/,Microsoft.Graph.Mail/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-de730e10-7ddb6eba.html,Microsoft.Graph.Notes/,Microsoft.Graph.Notes/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-de730e10-7ddb6eba.html,Microsoft.Graph.People/,Microsoft.Graph.People/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-de730e10-7ddb6eba.html,Microsoft.Graph.PersonalContacts/,Microsoft.Graph.PersonalContacts/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-de730e10-7ddb6eba.html,Microsoft.Graph.Planner/,Microsoft.Graph.Planner/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-de730e10-7ddb6eba.html,Microsoft.Graph.Reports/,Microsoft.Graph.Reports/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-de730e10-7ddb6eba.html,Microsoft.Graph.SchemaExtensions/,Microsoft.Graph.SchemaExtensions/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-de730e10-7ddb6eba.html,Microsoft.Graph.Search/,Microsoft.Graph.Search/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-de730e10-7ddb6eba.html,Microsoft.Graph.Security/,Microsoft.Graph.Security/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-de730e10-7ddb6eba.html,Microsoft.Graph.Sites/,Microsoft.Graph.Sites/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-de730e10-7ddb6eba.html,Microsoft.Graph.Teams/,Microsoft.Graph.Teams/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-de730e10-7ddb6eba.html,Microsoft.Graph.Users/,Microsoft.Graph.Users/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-de730e10-7ddb6eba.html,Microsoft.Graph.Users.Actions/,Microsoft.Graph.Users.Actions/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-de730e10-7ddb6eba.html,Microsoft.Graph.Users.Functions/,Microsoft.Graph.Users.Functions/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-de730e10-7ddb6eba.html,MicrosoftTeams/,MicrosoftTeams/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-de730e10-7ddb6eba.html,oh-my-posh/,oh-my-posh/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-de730e10-7ddb6eba.html,PackageManagement/,PackageManagement/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-de730e10-7ddb6eba.html,posh-git/,posh-git/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-de730e10-7ddb6eba.html,PowerShellGet/,PowerShellGet/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-de730e10-7ddb6eba.html,PSReadLine/,PSReadLine/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-de730e10-7ddb6eba.html,Terminal-Icons/,Terminal-Icons/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-dee385fd-2138c8fb.html,Back,../../../../../index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-dee385fd-2138c8fb.html,ProxyCmdletDefinitions.ps1,ProxyCmdletDefinitions.ps1,BROKEN,NO,PROCEDURE,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-df7fd395-aa8c864c.html,Back,../../../../index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-df7fd395-aa8c864c.html,custom/,custom/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-df7fd395-aa8c864c.html,exports/,exports/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-df7fd395-aa8c864c.html,internal/,internal/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-df7fd395-aa8c864c.html,utils/,utils/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-df7fd395-aa8c864c.html,Microsoft.Graph.Devices.ServiceAnnouncement.psd1,Microsoft.Graph.Devices.ServiceAnnouncement.psd1,BROKEN,NO,SUPPORTING,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-df7fd395-aa8c864c.html,Microsoft.Graph.Devices.ServiceAnnouncement.psm1,Microsoft.Graph.Devices.ServiceAnnouncement.psm1,BROKEN,NO,SUPPORTING,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-dfdc56b1-0207080d.html,Back,../../../../index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-dfdc56b1-0207080d.html,custom/,custom/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-dfdc56b1-0207080d.html,exports/,exports/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-dfdc56b1-0207080d.html,internal/,internal/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-dfdc56b1-0207080d.html,Microsoft.Teams.ConfigAPI.Cmdlets.psd1,Microsoft.Teams.ConfigAPI.Cmdlets.psd1,BROKEN,NO,SUPPORTING,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-dfdc56b1-0207080d.html,Microsoft.Teams.ConfigAPI.Cmdlets.psm1,Microsoft.Teams.ConfigAPI.Cmdlets.psm1,BROKEN,NO,SUPPORTING,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-dfdc56b1-0207080d.html,Microsoft.Teams.Policy.Administration.Cmdlets.Core.oce.psd1,Microsoft.Teams.Policy.Administration.Cmdlets.Core.oce.psd1,BROKEN,NO,SUPPORTING,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-dfdc56b1-0207080d.html,Microsoft.Teams.Policy.Administration.Cmdlets.Core.preview.psd1,Microsoft.Teams.Policy.Administration.Cmdlets.Core.preview.psd1,BROKEN,NO,SUPPORTING,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-dfdc56b1-0207080d.html,Microsoft.Teams.Policy.Administration.Cmdlets.Core.psd1,Microsoft.Teams.Policy.Administration.Cmdlets.Core.psd1,BROKEN,NO,SUPPORTING,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-dfdc56b1-0207080d.html,Microsoft.Teams.Policy.Administration.Cmdlets.Core.psm1,Microsoft.Teams.Policy.Administration.Cmdlets.Core.psm1,BROKEN,NO,SUPPORTING,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-dfdc56b1-0207080d.html,Microsoft.Teams.Policy.Administration.psd1,Microsoft.Teams.Policy.Administration.psd1,BROKEN,NO,SUPPORTING,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-dfdc56b1-0207080d.html,Microsoft.Teams.Policy.Administration.psm1,Microsoft.Teams.Policy.Administration.psm1,BROKEN,NO,SUPPORTING,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-dfdc56b1-0207080d.html,Microsoft.Teams.PowerShell.TeamsCmdlets.psd1,Microsoft.Teams.PowerShell.TeamsCmdlets.psd1,BROKEN,NO,SUPPORTING,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-dfdc56b1-0207080d.html,Microsoft.Teams.PowerShell.TeamsCmdlets.psm1,Microsoft.Teams.PowerShell.TeamsCmdlets.psm1,BROKEN,NO,SUPPORTING,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-dfdc56b1-0207080d.html,MicrosoftTeams.psd1,MicrosoftTeams.psd1,BROKEN,NO,SUPPORTING,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-dfdc56b1-0207080d.html,MicrosoftTeams.psm1,MicrosoftTeams.psm1,BROKEN,NO,SUPPORTING,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-dfdc56b1-0207080d.html,SetMSTeamsReleaseEnvironment.ps1,SetMSTeamsReleaseEnvironment.ps1,BROKEN,NO,PROCEDURE,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e019eacb-fd36bb24.html,Back,../../../../../index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e019eacb-fd36bb24.html,Unprotect-SecureString.ps1,Unprotect-SecureString.ps1,BROKEN,NO,PROCEDURE,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e045d712.html,Brand Guide Home,./html/BrandGuideHome.html,BROKEN,NO,SUPPORTING,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e045d712.html,Home,./html/Home.html,BROKEN,NO,SUPPORTING,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e045d712.html,Brand Guidelines,./html/Brand-Guidelines.html,BROKEN,NO,SUPPORTING,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e045d712.html,Logos,./html/Logos.html,BROKEN,NO,SUPPORTING,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e045d712.html,Social Media Kit,./html/SocialMediaKit.html,BROKEN,NO,SUPPORTING,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e045d712.html,Documentation,./html/Documentation.html,BROKEN,NO,SUPPORTING,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e045d712.html,manifest.json,./manifest.json,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e045d712.html,ASPX export folder,./aspx/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e045d712.html,HTML export folder,./html/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e045d712.html,Asset Manifest,./assets/reference/ASSET_MANIFEST.md,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e1b4fec6-67427147.html,Back,../../../index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e1b4fec6-67427147.html,2.35.1/,2.35.1/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e25bb84f-0e929e9c.html,Back,../../../../../index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e25bb84f-0e929e9c.html,ProxyCmdletDefinitions.ps1,ProxyCmdletDefinitions.ps1,BROKEN,NO,PROCEDURE,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e2d0aec5-c28513bd.html,Analyze-M365Inventory.ps1,../../../../../docs/script-documentation/library/m365-scripts/Analyze-M365Inventory.ps1,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e2d0aec5-c28513bd.html,Collect-M365GraphSPOTeamsIntune.ps1,../../../../../docs/script-documentation/library/m365-scripts/Collect-M365GraphSPOTeamsIntune.ps1,BROKEN,NO,SUPPORTING,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e2d0aec5-c28513bd.html,Get-M365UnifiedInventory.ps1,../../../../../docs/script-documentation/library/m365-scripts/Get-M365UnifiedInventory.ps1,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e2d0aec5-c28513bd.html,Import-WebsiteToSharePoint.ps1,../../../../../docs/script-documentation/library/m365-scripts/Import-WebsiteToSharePoint.ps1,BROKEN,NO,SUPPORTING,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e2d0aec5-c28513bd.html,Back to Script Documentation,../../../../../docs/script-documentation/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e2d0aec5-c28513bd.html,Validation results JSON,../../../../../docs/script-documentation/validation-results.json,BROKEN,NO,SUPPORTING,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e2d0aec5-c28513bd.html,Validation results CSV,../../../../../docs/script-documentation/validation-results.csv,BROKEN,NO,SUPPORTING,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e2dd426b-74ea867b.html,Back,../../../index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e2dd426b-74ea867b.html,2.35.0/,2.35.0/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e2dd426b-74ea867b.html,2.35.1/,2.35.1/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e3f43ba8-e938e604.html,Back,../../../../index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e3f43ba8-e938e604.html,custom/,custom/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e3f43ba8-e938e604.html,exports/,exports/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e3f43ba8-e938e604.html,internal/,internal/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e3f43ba8-e938e604.html,utils/,utils/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e3f43ba8-e938e604.html,Microsoft.Graph.DeviceManagement.Administration.psd1,Microsoft.Graph.DeviceManagement.Administration.psd1,BROKEN,NO,SUPPORTING,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e3f43ba8-e938e604.html,Microsoft.Graph.DeviceManagement.Administration.psm1,Microsoft.Graph.DeviceManagement.Administration.psm1,BROKEN,NO,SUPPORTING,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e430309c-7950f638.html,Back,../../../../index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e430309c-7950f638.html,custom/,custom/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e430309c-7950f638.html,exports/,exports/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e430309c-7950f638.html,internal/,internal/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e430309c-7950f638.html,utils/,utils/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e430309c-7950f638.html,Microsoft.Graph.Groups.psd1,Microsoft.Graph.Groups.psd1,BROKEN,NO,SUPPORTING,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e430309c-7950f638.html,Microsoft.Graph.Groups.psm1,Microsoft.Graph.Groups.psm1,BROKEN,NO,SUPPORTING,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e5ae44bf-2fb07fb8.html,Brand Guide Home,./BrandGuideHome.aspx,BROKEN,NO,SUPPORTING,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e5ae44bf-2fb07fb8.html,Home,./Home.aspx,BROKEN,NO,SUPPORTING,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e5ae44bf-2fb07fb8.html,Brand Guidelines,./Brand-Guidelines.aspx,BROKEN,NO,SUPPORTING,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e5ae44bf-2fb07fb8.html,Logos,./Logos.aspx,BROKEN,NO,SUPPORTING,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e5ae44bf-2fb07fb8.html,Social Media Kit,./SocialMediaKit.aspx,BROKEN,NO,SUPPORTING,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e5ae44bf-2fb07fb8.html,Documentation,./Documentation.aspx,BROKEN,NO,SUPPORTING,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e5ae44bf-2fb07fb8.html,Back to archive home,../index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e635257f-c7d0dffd.html,Back,../../../../../index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e635257f-c7d0dffd.html,Microsoft.Graph.PersonalContacts.internal.psm1,Microsoft.Graph.PersonalContacts.internal.psm1,BROKEN,NO,SUPPORTING,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
