evidence_id,source_repository,source_commit,source_path,public_path,wrapper_path,source_sha256,source_size,public_sha256,public_size,evidence_type,primary_technology,technology_relationships,logical_destination,publication_classification,supported_claims,collection_context
"m365-preserved-sharepoint-c214d92b953aa98a","jeremyfontenot/JeremyFontenot.github.io","5581bd7bf9c61ff77000ac04aa39fcbb04ed004f","docs/business/sharepoint/Artifacts/Teams-859b9f8a.html","evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Teams-859b9f8a.html","evidence-library/preserved-sharepoint/wrappers/docs/business/sharepoint/Artifacts/Teams-859b9f8a.html","3bf666301246bfc6c0d53fa3db7353b2ec7f4c7163e95e660a980d7e705044ea","3778","bcc4d887efec5c901a09dcf211d9f6b5c3229f2dbe600bcd251f8d9a60ae4afd","4370","exports","sharepoint","sharepoint|teams|automation|tenant-administration","content/microsoft-365/sharepoint/evidence/exports/preserved-sharepoint-export/docs/business/sharepoint/Artifacts/Teams-859b9f8a.html","sanitized-derivative","m365-sharepoint-export-preservation","Original SharePoint export integrity is attested by the reviewed inventory. The linked public copy is a presentation or sanitization derivative and is not described as byte-preserved or as a live SharePoint resource."
"m365-preserved-sharepoint-c224f42698abb91c","jeremyfontenot/JeremyFontenot.github.io","5581bd7bf9c61ff77000ac04aa39fcbb04ed004f","docs/business/sharepoint/Artifacts/Change-Log-015181d1.html","evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Change-Log-015181d1.html","evidence-library/preserved-sharepoint/wrappers/docs/business/sharepoint/Artifacts/Change-Log-015181d1.html","7894bdb8dd48d0daf65b6b3d950f2a8a19e55d10d23abfa14470341e03751fc6","4762","9e25986cc9de18f73f6a7eadd690294abb52b26d7df03db04f9930370070026d","5362","exports","sharepoint","sharepoint|tenant-administration","content/microsoft-365/sharepoint/evidence/exports/preserved-sharepoint-export/docs/business/sharepoint/Artifacts/Change-Log-015181d1.html","sanitized-derivative","m365-sharepoint-export-preservation","Original SharePoint export integrity is attested by the reviewed inventory. The linked public copy is a presentation or sanitization derivative and is not described as byte-preserved or as a live SharePoint resource."
"m365-preserved-sharepoint-c27de7f7f9a9d80f","jeremyfontenot/JeremyFontenot.github.io","5581bd7bf9c61ff77000ac04aa39fcbb04ed004f","docs/business/sharepoint/Artifacts/index-6e4e7f82-c671885e.html","evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-6e4e7f82-c671885e.html","evidence-library/preserved-sharepoint/wrappers/docs/business/sharepoint/Artifacts/index-6e4e7f82-c671885e.html","2e1dc411349984ae7ea2f1b2338168a6e071a67df926030dbf19c7d59a83e841","986","6ac3eda2f5ce254db35a2525ab098718670157fac3c11c621aa063a0698218d1","2559","exports","sharepoint","sharepoint|automation","content/microsoft-365/sharepoint/evidence/exports/preserved-sharepoint-export/docs/business/sharepoint/Artifacts/index-6e4e7f82-c671885e.html","sanitized-derivative","m365-sharepoint-export-preservation","Original SharePoint export integrity is attested by the reviewed inventory. The linked public copy is a presentation or sanitization derivative and is not described as byte-preserved or as a live SharePoint resource."
"m365-preserved-sharepoint-c2d441dd31efca55","jeremyfontenot/JeremyFontenot.github.io","5581bd7bf9c61ff77000ac04aa39fcbb04ed004f","docs/business/sharepoint/Artifacts/Change-Scripts-and-Automation-20260223-0738-f770d6b1.html","evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Change-Scripts-and-Automation-20260223-0738-f770d6b1.html","evidence-library/preserved-sharepoint/wrappers/docs/business/sharepoint/Artifacts/Change-Scripts-and-Automation-20260223-0738-f770d6b1.html","e833546db94e915737371cb244205ba6624902a2f6484952f1b11a0697d8dda7","2639","dbc351e1b2fc6bb41024afe39e5eab48d0a6ae527b0719b888578221d7089c66","3303","exports","sharepoint","sharepoint|automation|tenant-administration","content/microsoft-365/sharepoint/evidence/exports/preserved-sharepoint-export/docs/business/sharepoint/Artifacts/Change-Scripts-and-Automation-20260223-0738-f770d6b1.html","sanitized-derivative","m365-sharepoint-export-preservation","Original SharePoint export integrity is attested by the reviewed inventory. The linked public copy is a presentation or sanitization derivative and is not described as byte-preserved or as a live SharePoint resource."
"m365-preserved-sharepoint-c3ccca3209f61aa4","jeremyfontenot/JeremyFontenot.github.io","5581bd7bf9c61ff77000ac04aa39fcbb04ed004f","docs/business/sharepoint/Artifacts/index-06936b71-105e7c46.html","evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-06936b71-105e7c46.html","evidence-library/preserved-sharepoint/wrappers/docs/business/sharepoint/Artifacts/index-06936b71-105e7c46.html","5a67a3f43330b323d70de42313e91e51bd4d8f88fa505709d56e9ff610f63833","734","5574cf9362e31f1c0e89636c9d939ff78a77dcee24586b918a7d4484ccb47260","1557","exports","sharepoint","sharepoint|automation","content/microsoft-365/sharepoint/evidence/exports/preserved-sharepoint-export/docs/business/sharepoint/Artifacts/index-06936b71-105e7c46.html","sanitized-derivative","m365-sharepoint-export-preservation","Original SharePoint export integrity is attested by the reviewed inventory. The linked public copy is a presentation or sanitization derivative and is not described as byte-preserved or as a live SharePoint resource."
"m365-preserved-sharepoint-c3d9072745b5b771","jeremyfontenot/JeremyFontenot.github.io","5581bd7bf9c61ff77000ac04aa39fcbb04ed004f","docs/business/sharepoint/Artifacts/index-20260511161113-94de08d5.html","evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-20260511161113-94de08d5.html","evidence-library/preserved-sharepoint/wrappers/docs/business/sharepoint/Artifacts/index-20260511161113-94de08d5.html","889dd7cdf45666b8377dabc7aa3a03027dd1e56b634f4adacbbea2d6e2391d7c","728","c0322cd2baa97613776640807797045d2cefd57df0374d7214c5af4a92e7d9fb","1554","exports","sharepoint","sharepoint|automation","content/microsoft-365/sharepoint/evidence/exports/preserved-sharepoint-export/docs/business/sharepoint/Artifacts/index-20260511161113-94de08d5.html","sanitized-derivative","m365-sharepoint-export-preservation","Original SharePoint export integrity is attested by the reviewed inventory. The linked public copy is a presentation or sanitization derivative and is not described as byte-preserved or as a live SharePoint resource."
"m365-preserved-sharepoint-c44849d09979a4d5","jeremyfontenot/JeremyFontenot.github.io","5581bd7bf9c61ff77000ac04aa39fcbb04ed004f","docs/business/sharepoint/Artifacts/index-53b34588-91f0ffd6.html","evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-53b34588-91f0ffd6.html","evidence-library/preserved-sharepoint/wrappers/docs/business/sharepoint/Artifacts/index-53b34588-91f0ffd6.html","68f363fd3b50beccf4c277fece79236b82589a40db5e6475615bcf541b259027","4438","6a4c34d3abfdd70668bdfb2451a7253ef296dd70e9efd18021a023c5f5e06c79","5450","exports","sharepoint","sharepoint|automation","content/microsoft-365/sharepoint/evidence/exports/preserved-sharepoint-export/docs/business/sharepoint/Artifacts/index-53b34588-91f0ffd6.html","sanitized-derivative","m365-sharepoint-export-preservation","Original SharePoint export integrity is attested by the reviewed inventory. The linked public copy is a presentation or sanitization derivative and is not described as byte-preserved or as a live SharePoint resource."
"m365-preserved-sharepoint-c533fd5844001d1b","jeremyfontenot/JeremyFontenot.github.io","5581bd7bf9c61ff77000ac04aa39fcbb04ed004f","docs/business/sharepoint/Artifacts/index-0849eb9a-72ff1a82.html","evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-0849eb9a-72ff1a82.html","evidence-library/preserved-sharepoint/wrappers/docs/business/sharepoint/Artifacts/index-0849eb9a-72ff1a82.html","21c8bef7fbebdbca7d6f2429316c60e68f2e29d3ace871e52681d4d220b8c806","1052","58709c3131d83a501f0cbea9fec8eb3e750e8cdab5f9caef84bda0b18a9aff37","2614","exports","sharepoint","sharepoint|automation","content/microsoft-365/sharepoint/evidence/exports/preserved-sharepoint-export/docs/business/sharepoint/Artifacts/index-0849eb9a-72ff1a82.html","sanitized-derivative","m365-sharepoint-export-preservation","Original SharePoint export integrity is attested by the reviewed inventory. The linked public copy is a presentation or sanitization derivative and is not described as byte-preserved or as a live SharePoint resource."
"m365-preserved-sharepoint-c5a4494a4c087134","jeremyfontenot/JeremyFontenot.github.io","5581bd7bf9c61ff77000ac04aa39fcbb04ed004f","docs/business/sharepoint/Artifacts/index-0040a7ab-7076a04f.html","evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-0040a7ab-7076a04f.html","evidence-library/preserved-sharepoint/wrappers/docs/business/sharepoint/Artifacts/index-0040a7ab-7076a04f.html","256b28dd9a6dd45f857166f3edcead713ec12395a098abcc3cb49efff42e071a","758","af1708e99419e15970c1414241e2a16618c7afb65f0a40a5872f5c0544c22269","1571","exports","sharepoint","sharepoint|automation","content/microsoft-365/sharepoint/evidence/exports/preserved-sharepoint-export/docs/business/sharepoint/Artifacts/index-0040a7ab-7076a04f.html","sanitized-derivative","m365-sharepoint-export-preservation","Original SharePoint export integrity is attested by the reviewed inventory. The linked public copy is a presentation or sanitization derivative and is not described as byte-preserved or as a live SharePoint resource."
"m365-preserved-sharepoint-c5ac16970511b06e","jeremyfontenot/JeremyFontenot.github.io","5581bd7bf9c61ff77000ac04aa39fcbb04ed004f","docs/business/sharepoint/Artifacts/index-cf9ed0a6-efaad400.html","evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-cf9ed0a6-efaad400.html","evidence-library/preserved-sharepoint/wrappers/docs/business/sharepoint/Artifacts/index-cf9ed0a6-efaad400.html","1c450480962711a5f0fdbe455f7770a9aa66b46841d2ee39f403df4967c74122","1018","190eb9f248e361c22a68d2b4eb05a819faaa6310adb79d1de1261e89a0877f9d","2575","exports","sharepoint","sharepoint|automation","content/microsoft-365/sharepoint/evidence/exports/preserved-sharepoint-export/docs/business/sharepoint/Artifacts/index-cf9ed0a6-efaad400.html","sanitized-derivative","m365-sharepoint-export-preservation","Original SharePoint export integrity is attested by the reviewed inventory. The linked public copy is a presentation or sanitization derivative and is not described as byte-preserved or as a live SharePoint resource."
"m365-preserved-sharepoint-c611104fd725f0db","jeremyfontenot/JeremyFontenot.github.io","5581bd7bf9c61ff77000ac04aa39fcbb04ed004f","docs/business/sharepoint/Artifacts/index-846630f5-83df3f1e.html","evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-846630f5-83df3f1e.html","evidence-library/preserved-sharepoint/wrappers/docs/business/sharepoint/Artifacts/index-846630f5-83df3f1e.html","07733f2cb2fb27d8720847a4baca8caa1587965f227864537cc35d36bdba149f","11224","d8d59471153a74295de3f821b675a4d6df87ab2bd6f88791023992022108d7be","11647","exports","sharepoint","sharepoint|entra-id|automation","content/microsoft-365/sharepoint/evidence/exports/preserved-sharepoint-export/docs/business/sharepoint/Artifacts/index-846630f5-83df3f1e.html","sanitized-derivative","m365-sharepoint-export-preservation","Original SharePoint export integrity is attested by the reviewed inventory. The linked public copy is a presentation or sanitization derivative and is not described as byte-preserved or as a live SharePoint resource."
"m365-preserved-sharepoint-c65a1059109af8e8","jeremyfontenot/JeremyFontenot.github.io","5581bd7bf9c61ff77000ac04aa39fcbb04ed004f","docs/business/sharepoint/Artifacts/index-a5f275d1-0ad7c595.html","evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-a5f275d1-0ad7c595.html","evidence-library/preserved-sharepoint/wrappers/docs/business/sharepoint/Artifacts/index-a5f275d1-0ad7c595.html","17f841d1b4e431a1a0a3a1f63f70e9664f688c9aa4f724025752693590a486bb","830","d7f442c828527243f4fed0fe5863a06e864c38304b5ab08423fbf21720df770c","1643","exports","sharepoint","sharepoint|automation","content/microsoft-365/sharepoint/evidence/exports/preserved-sharepoint-export/docs/business/sharepoint/Artifacts/index-a5f275d1-0ad7c595.html","sanitized-derivative","m365-sharepoint-export-preservation","Original SharePoint export integrity is attested by the reviewed inventory. The linked public copy is a presentation or sanitization derivative and is not described as byte-preserved or as a live SharePoint resource."
"m365-preserved-sharepoint-c6aca28117ac8acf","jeremyfontenot/JeremyFontenot.github.io","5581bd7bf9c61ff77000ac04aa39fcbb04ed004f","docs/business/sharepoint/Artifacts/index-dc45294d-5aa074bc.html","evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-dc45294d-5aa074bc.html","evidence-library/preserved-sharepoint/wrappers/docs/business/sharepoint/Artifacts/index-dc45294d-5aa074bc.html","15e890d1ff00a906b8cdbbababb525e3a06062f311eeadb37250acbcdf137b2a","762","e534bd9e887f1c7944294c44e8b6edc798316b147edbf634da1b176b16387ce0","1567","exports","sharepoint","sharepoint|automation","content/microsoft-365/sharepoint/evidence/exports/preserved-sharepoint-export/docs/business/sharepoint/Artifacts/index-dc45294d-5aa074bc.html","sanitized-derivative","m365-sharepoint-export-preservation","Original SharePoint export integrity is attested by the reviewed inventory. The linked public copy is a presentation or sanitization derivative and is not described as byte-preserved or as a live SharePoint resource."
"m365-preserved-sharepoint-c70b90b89daa75ad","jeremyfontenot/JeremyFontenot.github.io","5581bd7bf9c61ff77000ac04aa39fcbb04ed004f","docs/business/sharepoint/Artifacts/index-2d6851a7-e90a0789.html","evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-2d6851a7-e90a0789.html","evidence-library/preserved-sharepoint/wrappers/docs/business/sharepoint/Artifacts/index-2d6851a7-e90a0789.html","2eea5dd87f41d19d31678238976b5f25ecb9638639cce1f01607a094c0c9cd9a","746","401403e1b8c221c34773567ff4af347e99b096bc78680d26a6bcbb63a55e45e3","1559","exports","sharepoint","sharepoint|automation","content/microsoft-365/sharepoint/evidence/exports/preserved-sharepoint-export/docs/business/sharepoint/Artifacts/index-2d6851a7-e90a0789.html","sanitized-derivative","m365-sharepoint-export-preservation","Original SharePoint export integrity is attested by the reviewed inventory. The linked public copy is a presentation or sanitization derivative and is not described as byte-preserved or as a live SharePoint resource."
"m365-preserved-sharepoint-c79a165e5496bead","jeremyfontenot/JeremyFontenot.github.io","5581bd7bf9c61ff77000ac04aa39fcbb04ed004f","docs/business/sharepoint/Artifacts/index-aebdf70d-e3c748cd.html","evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-aebdf70d-e3c748cd.html","evidence-library/preserved-sharepoint/wrappers/docs/business/sharepoint/Artifacts/index-aebdf70d-e3c748cd.html","5723bc497b1ff2e7183e417bb9d91182d6e314e9c1e01682ed2775be34d13525","758","968c934fad208b79869f270d450f277f851b767174dd29b74b28abecf4af273d","1563","exports","sharepoint","sharepoint|automation","content/microsoft-365/sharepoint/evidence/exports/preserved-sharepoint-export/docs/business/sharepoint/Artifacts/index-aebdf70d-e3c748cd.html","sanitized-derivative","m365-sharepoint-export-preservation","Original SharePoint export integrity is attested by the reviewed inventory. The linked public copy is a presentation or sanitization derivative and is not described as byte-preserved or as a live SharePoint resource."
"m365-preserved-sharepoint-c7a34e4904566eae","jeremyfontenot/JeremyFontenot.github.io","5581bd7bf9c61ff77000ac04aa39fcbb04ed004f","docs/business/sharepoint/Artifacts/Home-20260511161059-1d1d87e1.html","evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Home-20260511161059-1d1d87e1.html","evidence-library/preserved-sharepoint/wrappers/docs/business/sharepoint/Artifacts/Home-20260511161059-1d1d87e1.html","925f68029125170283468fa2015531783d9bf4997e6f9ec53dda8aa70025b026","33235","7e556d1f86a7060984b929e4ca19c11ef58b6cfffb44c9e013aa4453085b2770","38397","exports","sharepoint","sharepoint|teams|entra-id|tenant-administration","content/microsoft-365/sharepoint/evidence/exports/preserved-sharepoint-export/docs/business/sharepoint/Artifacts/Home-20260511161059-1d1d87e1.html","sanitized-derivative","m365-sharepoint-export-preservation","Original SharePoint export integrity is attested by the reviewed inventory. The linked public copy is a presentation or sanitization derivative and is not described as byte-preserved or as a live SharePoint resource."
"m365-preserved-sharepoint-c8a0f3cbd26bbfe0","jeremyfontenot/JeremyFontenot.github.io","5581bd7bf9c61ff77000ac04aa39fcbb04ed004f","docs/business/sharepoint/Artifacts/index-e8ac16c5-c36cfa57.html","evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e8ac16c5-c36cfa57.html","evidence-library/preserved-sharepoint/wrappers/docs/business/sharepoint/Artifacts/index-e8ac16c5-c36cfa57.html","be6d3ee8c5a96f791f78d6ba8f8b3387edf1fce2fdc1f4b418c4a4536467d987","748","9d6f4b2762eafa19838e36a5b8fe87e491a6f2f68d35e1ae1219f51a219352ed","1578","exports","sharepoint","sharepoint|automation","content/microsoft-365/sharepoint/evidence/exports/preserved-sharepoint-export/docs/business/sharepoint/Artifacts/index-e8ac16c5-c36cfa57.html","sanitized-derivative","m365-sharepoint-export-preservation","Original SharePoint export integrity is attested by the reviewed inventory. The linked public copy is a presentation or sanitization derivative and is not described as byte-preserved or as a live SharePoint resource."
"m365-preserved-sharepoint-c8bd4f4ad36b9e73","jeremyfontenot/JeremyFontenot.github.io","5581bd7bf9c61ff77000ac04aa39fcbb04ed004f","docs/business/sharepoint/Artifacts/Endpoint-Management-Intune-15eb3f84.html","evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Endpoint-Management-Intune-15eb3f84.html","evidence-library/preserved-sharepoint/wrappers/docs/business/sharepoint/Artifacts/Endpoint-Management-Intune-15eb3f84.html","6aefb2836a2dfedf5829f6e0ca3490919f2523cfad9689181cb238c43d000a40","2902","bb6e4cf9fb22dd19233ed25fd3c884d9a4a21f35b23bd140a5bf96b5be5b3d8f","3767","exports","sharepoint","sharepoint|intune|tenant-administration","content/microsoft-365/sharepoint/evidence/exports/preserved-sharepoint-export/docs/business/sharepoint/Artifacts/Endpoint-Management-Intune-15eb3f84.html","sanitized-derivative","m365-sharepoint-export-preservation","Original SharePoint export integrity is attested by the reviewed inventory. The linked public copy is a presentation or sanitization derivative and is not described as byte-preserved or as a live SharePoint resource."
"m365-preserved-sharepoint-c949c785f40fc783","jeremyfontenot/JeremyFontenot.github.io","5581bd7bf9c61ff77000ac04aa39fcbb04ed004f","docs/business/sharepoint/Artifacts/index-a3048050-32f41a79.html","evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-a3048050-32f41a79.html","evidence-library/preserved-sharepoint/wrappers/docs/business/sharepoint/Artifacts/index-a3048050-32f41a79.html","a7954b55425ef3ff1dfa989153ec0fdf16850cbea63f49c562b0fc1f481e6b2e","1127","534a581c62c885c05a7378ea2147eb0697b1592f6ba32c663fcff27cb35a7f2b","2254","exports","sharepoint","sharepoint|entra-id|automation","content/microsoft-365/sharepoint/evidence/exports/preserved-sharepoint-export/docs/business/sharepoint/Artifacts/index-a3048050-32f41a79.html","sanitized-derivative","m365-sharepoint-export-preservation","Original SharePoint export integrity is attested by the reviewed inventory. The linked public copy is a presentation or sanitization derivative and is not described as byte-preserved or as a live SharePoint resource."
"m365-preserved-sharepoint-ca11424128c9b2b2","jeremyfontenot/JeremyFontenot.github.io","5581bd7bf9c61ff77000ac04aa39fcbb04ed004f","docs/business/sharepoint/Artifacts/index-20260511161114-3742a4f0.html","evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-20260511161114-3742a4f0.html","evidence-library/preserved-sharepoint/wrappers/docs/business/sharepoint/Artifacts/index-20260511161114-3742a4f0.html","09843538f4afd026d582b6cedfee923d084971f4c1f11b4dca7b18380ffd3c08","758","db7ad67b089e3542cbcf726acedf59a732adb39e4d477eaaf891aa1b559af512","1569","exports","sharepoint","sharepoint|automation","content/microsoft-365/sharepoint/evidence/exports/preserved-sharepoint-export/docs/business/sharepoint/Artifacts/index-20260511161114-3742a4f0.html","sanitized-derivative","m365-sharepoint-export-preservation","Original SharePoint export integrity is attested by the reviewed inventory. The linked public copy is a presentation or sanitization derivative and is not described as byte-preserved or as a live SharePoint resource."
"m365-preserved-sharepoint-caade997f1474747","jeremyfontenot/JeremyFontenot.github.io","5581bd7bf9c61ff77000ac04aa39fcbb04ed004f","docs/business/sharepoint/Artifacts/Change-Home-20260306-0345-20260511161109-1354f67b.html","evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Change-Home-20260306-0345-20260511161109-1354f67b.html","evidence-library/preserved-sharepoint/wrappers/docs/business/sharepoint/Artifacts/Change-Home-20260306-0345-20260511161109-1354f67b.html","c4377c98d853971a4fbb513ed3396b1848d4ac68c9b86e406eba77dbfa94f9ac","2384","1a30e0175d4854516e0fe1fc92c41a151901db8c4b0247c4864b62951b482133","3027","exports","sharepoint","sharepoint|tenant-administration","content/microsoft-365/sharepoint/evidence/exports/preserved-sharepoint-export/docs/business/sharepoint/Artifacts/Change-Home-20260306-0345-20260511161109-1354f67b.html","sanitized-derivative","m365-sharepoint-export-preservation","Original SharePoint export integrity is attested by the reviewed inventory. The linked public copy is a presentation or sanitization derivative and is not described as byte-preserved or as a live SharePoint resource."
"m365-preserved-sharepoint-cb2aa941b2a242aa","jeremyfontenot/JeremyFontenot.github.io","5581bd7bf9c61ff77000ac04aa39fcbb04ed004f","docs/business/sharepoint/Artifacts/Start-Here-20260511161111-98a9efc0.html","evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Start-Here-20260511161111-98a9efc0.html","evidence-library/preserved-sharepoint/wrappers/docs/business/sharepoint/Artifacts/Start-Here-20260511161111-98a9efc0.html","2d4727f5819f0f335cc9c01f18a5733f5dbb81f7d7fe1890b924e47bc4b14ddc","10162","ad3ec0a80693f439d4781582c2ee2ebbafdbd63fb8d3d08db33af5322a4f8109","11280","exports","sharepoint","sharepoint|tenant-administration","content/microsoft-365/sharepoint/evidence/exports/preserved-sharepoint-export/docs/business/sharepoint/Artifacts/Start-Here-20260511161111-98a9efc0.html","sanitized-derivative","m365-sharepoint-export-preservation","Original SharePoint export integrity is attested by the reviewed inventory. The linked public copy is a presentation or sanitization derivative and is not described as byte-preserved or as a live SharePoint resource."
"m365-preserved-sharepoint-cb55c82a63359c78","jeremyfontenot/JeremyFontenot.github.io","5581bd7bf9c61ff77000ac04aa39fcbb04ed004f","docs/business/sharepoint/Artifacts/index-0cbd5d7f-179c1582.html","evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-0cbd5d7f-179c1582.html","evidence-library/preserved-sharepoint/wrappers/docs/business/sharepoint/Artifacts/index-0cbd5d7f-179c1582.html","d297ecccd8668ed87ab25c6ef975bf63e18c90a1ab0d4cd5cc76d4b5c573963d","764","6e99ca13613df4e08a4b55c05a47efd15acd8fc18d6f9a30d150708903fc5acd","1602","exports","sharepoint","sharepoint|automation","content/microsoft-365/sharepoint/evidence/exports/preserved-sharepoint-export/docs/business/sharepoint/Artifacts/index-0cbd5d7f-179c1582.html","sanitized-derivative","m365-sharepoint-export-preservation","Original SharePoint export integrity is attested by the reviewed inventory. The linked public copy is a presentation or sanitization derivative and is not described as byte-preserved or as a live SharePoint resource."
"m365-preserved-sharepoint-cb9bfa3451fa6028","jeremyfontenot/JeremyFontenot.github.io","5581bd7bf9c61ff77000ac04aa39fcbb04ed004f","docs/business/sharepoint/Artifacts/Change-Exchange-Online-20260223-0426-2cc61ae8.html","evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Change-Exchange-Online-20260223-0426-2cc61ae8.html","evidence-library/preserved-sharepoint/wrappers/docs/business/sharepoint/Artifacts/Change-Exchange-Online-20260223-0426-2cc61ae8.html","eb52182b001f01ded6d90175f34db4b2b0cacf93f65b05e16c335c7fbd73ebb3","2581","d92982d0a29203ff0facb554c5fb277df0a264aa6aeb3c685d56205e2c4e5a8a","3229","exports","sharepoint","sharepoint|exchange-online|tenant-administration","content/microsoft-365/sharepoint/evidence/exports/preserved-sharepoint-export/docs/business/sharepoint/Artifacts/Change-Exchange-Online-20260223-0426-2cc61ae8.html","sanitized-derivative","m365-sharepoint-export-preservation","Original SharePoint export integrity is attested by the reviewed inventory. The linked public copy is a presentation or sanitization derivative and is not described as byte-preserved or as a live SharePoint resource."
"m365-preserved-sharepoint-cbf62bdabc276104","jeremyfontenot/JeremyFontenot.github.io","5581bd7bf9c61ff77000ac04aa39fcbb04ed004f","docs/business/sharepoint/Change-Architecture/Change-Architecture-Overview-20260306-0200-6992a553.html","evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Change-Architecture/Change-Architecture-Overview-20260306-0200-6992a553.html","evidence-library/preserved-sharepoint/wrappers/docs/business/sharepoint/Change-Architecture/Change-Architecture-Overview-20260306-0200-6992a553.html","f3d27c350bd7e4e7e95eeffe6f752e1ad7ee383e1df065fd4a8ab3320146de91","2746","3f2a68c79346537365998bef815c3e1280c9439a329e8a35e2814e23ed207379","3418","exports","sharepoint","sharepoint|tenant-administration","content/microsoft-365/sharepoint/evidence/exports/preserved-sharepoint-export/docs/business/sharepoint/Change-Architecture/Change-Architecture-Overview-20260306-0200-6992a553.html","sanitized-derivative","m365-sharepoint-export-preservation","Original SharePoint export integrity is attested by the reviewed inventory. The linked public copy is a presentation or sanitization derivative and is not described as byte-preserved or as a live SharePoint resource."
"m365-preserved-sharepoint-cc14fcf5d9da6c86","jeremyfontenot/JeremyFontenot.github.io","5581bd7bf9c61ff77000ac04aa39fcbb04ed004f","docs/business/sharepoint/Artifacts/index-480a3ce9-f8737df5.html","evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-480a3ce9-f8737df5.html","evidence-library/preserved-sharepoint/wrappers/docs/business/sharepoint/Artifacts/index-480a3ce9-f8737df5.html","4878060ff41559bcbb0436edfa71998aaab98937da6a34ad9c392d46e7d2ac51","806","1b17cbe54d8c8c0f9f453e6af806548c9ced093b4e931aef6e149bd8d89513d2","1619","exports","sharepoint","sharepoint|automation","content/microsoft-365/sharepoint/evidence/exports/preserved-sharepoint-export/docs/business/sharepoint/Artifacts/index-480a3ce9-f8737df5.html","sanitized-derivative","m365-sharepoint-export-preservation","Original SharePoint export integrity is attested by the reviewed inventory. The linked public copy is a presentation or sanitization derivative and is not described as byte-preserved or as a live SharePoint resource."
"m365-preserved-sharepoint-cc6812a9d0091aee","jeremyfontenot/JeremyFontenot.github.io","5581bd7bf9c61ff77000ac04aa39fcbb04ed004f","docs/business/sharepoint/Artifacts/Change-Power-Platform-20260223-0742-7b06af34.html","evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Change-Power-Platform-20260223-0742-7b06af34.html","evidence-library/preserved-sharepoint/wrappers/docs/business/sharepoint/Artifacts/Change-Power-Platform-20260223-0742-7b06af34.html","6662cea611c0355bde2e69db2738602c4087e663255554597a98457584aa58af","2575","047ff6f5585fec23caca7deee706cd01556dd6cb09b7d1977ccb365b5d561a96","3221","exports","sharepoint","sharepoint|tenant-administration","content/microsoft-365/sharepoint/evidence/exports/preserved-sharepoint-export/docs/business/sharepoint/Artifacts/Change-Power-Platform-20260223-0742-7b06af34.html","sanitized-derivative","m365-sharepoint-export-preservation","Original SharePoint export integrity is attested by the reviewed inventory. The linked public copy is a presentation or sanitization derivative and is not described as byte-preserved or as a live SharePoint resource."
